event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SRI6399,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Mullaitivu (coded as Mullaitivu, Northern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6400,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Vavuniya (coded as Vavuniya, Northern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6389,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Ampara,,Ampara,7.2975,81.682,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Ampara (coded as Ampara, Eastern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6397,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Kilinochchi,9.3961,80.3982,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Kilinochchi (coded as Kilinochchi, Northern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1707858547
SRI6386,"18 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Hatton,6.8916,80.5955,1,"Hiru News",National,"On 18 September 2022, the Women's Rights Organization held a protest in Hatton (Nuwara Eliya, Central) against inflation under the motto 'rapid reduction in costs of commodities.'",0,"crowd size=no report",1680633906
SRI6379,"16 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","TNA: Tamil National Alliance; Former Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Batticaloa,7.7102,81.6924,1,Thinakkural,National,"On 16 September 2022, former MPs, supporters of Tamil National Alliance, politicians, protested in Batticaloa's Gandhi Park in Batticaloa (Batticaloa, Eastern) to demonstrate support of the prisoners arrested under the Anti-Terrorism Act.",0,"crowd size=no report",1680035157
SRI6385,"16 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 16 September 2022, the family of the 12 political prisoners who were imprisoned after 2017 under the Prohibition of Terrorism Act protested in Jaffna (Jaffna, Northern) over the indefinite incarceration of 12 political prisoners without a judicial hearing and without conducting investigations.",0,"crowd size=no report",1680035157
SRI6377,"16 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","FLSP: Frontline Socialist Party; Government of Sri Lanka (2019-); IUSF: Inter University Students' Federation; JVP: Janatha Vimukthi Peramuna; Labor Group (Sri Lanka); SJB: Samagi Jana Balavegaya; Students (Sri Lanka); TUMO: Trade Unions and Mass Organisations",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Hiru News",National,"On 16 September 2022, members of Inter-University Student Union (IUSF), Trade Unions and Mass Organisations, MPs of SJB, JVP, Frontline Socialist Party, along with other trade union leaders staged a protest rally at Hyde Square in Colombo (Colombo, Western), demanding the government to stop repression amid the economic crisis.",0,"crowd size=no report",1714518557
SRI6380,"15 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 15 September 2022, a protest was organised by the women's rights movement in front of the Fort 15 train station in Colombo (Colombo, Western) to demand the government promptly reduce the price of vital products. In addition, they urged the administration to swiftly eliminate ministerial privileges.",0,"crowd size=no report",1714518557
SRI6378,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Vakarai,8.1333,81.4333,1,Virakesari,National,"On 14 September 2022, a group of Tamils protested in Vattawan Iral Odai beach area in the Vakarai (Batticaloa, Eastern) on the 45th day of the North East Coordination Organization's 100-day demonstration for the political rights of the Tamil people. The protesters raised a variety of issues, including land grabbing by people from other districts, the issue of homelessness, the rehabilitation of roads, the difficulties faced by fishers in the fishing industry, and the demand for respectable political rights.",0,"crowd size=no report",1680035157
SRI6374,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,1,Virakesari,National,"On 14 September 2022, human rights activists in the Mullaitivu district, civil society activists, employees of non-governmental organisations, members of the general public, and various parties engaged in social activities participated in a protest, organised by the North East Coordination Committee in Mullaitivu (Mullaitivu, Northern), in response to threats made by numerous parties, including government intelligence agencies, against human rights activists, civil society activists, and company employees.",0,"crowd size=no report",1680035157
SRI6383,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 14 September 2022, a group of people protested in front of the Jaffna District Secretariat in Jaffna (Jaffna, Northern) and demanded that the government respect human rights. The assembled protestors carried banners reading 'respect for human rights,' 'we want our land,' 'repeal the Prohibition of Terrorism Act,' 'stop threatening the human rights guards in the North East,' and 'human rights belong to everyone.'",0,"crowd size=no report",1680035157
SRI6384,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mannar,,Mannar,8.9894,79.8784,1,Virakesari,National,"On 14 September 2022, people and political representatives protested in Mannar (Mannar, Northern) demanding the government repeal the Prevention of Terrorism Act. It was the 5th day of their protest.",0,"crowd size=no report",1680035157
SRI6375,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On 14 September 2022, a group of depositors of Edirisinghe Trust Investments (ETI) Finance Limited engaged in a protest in front of the Central Bank of Sri Lanka in Colombo (Colombo, Western) over unknown reasons.",0,"crowd size=no report",1714518557
SRI6376,"14 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 14 September 2022, Tricycle Association members organised a demonstration in Colombo (Colombo, Western) demanding an increase in their fuel allowance.",0,"crowd size=no report",1714518557
SRI6381,"12 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Central,Matale,,Dambulla,7.86,80.6517,2,"Hiru News",National,"On 12 September 2022, a protest was conducted in front of the Sigiriya Wildlife Office near Dambulla (Matale, Central) after wildlife department officers harassed Sigiriya's indigenous inhabitants. The demonstrators said that by designating the Sigiriya Sanctuary, wildlife officials are harassing local inhabitants.",0,"crowd size=no report",1680035157
SRI6382,"12 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 12 September 2022, people protested in front of the Northern Governor's office in Jaffna (Jaffna, Northern) in support of the inmates participating in the Colombo Prison hunger strike.",0,"crowd size=no report",1680035157
SRI6372,"12 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Galle,,Balapitiya,6.278,80.0366,1,"Hiru News",National,"On 12 September 2022, a group of Buddhist monks from the Balapitiya temples protested in Balapitiya (Galle, Southern) over the rise in the temples' electricity prices to an exorbitant amount. Participants at the protest declared that they will continue their efforts until the high electricity costs are decreased.",0,"crowd size=no report",1680633905
SRI6373,"10 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Agrapatana,6.8633,80.7029,1,"Hiru News",National,"On 10 September 2022, employees of the Bopattalawa animal farm protested in Agrapatana (Nuwara Eliya, Central) against the impending privatisation of the facility. They said that since the farm is prosperous, the workers are being unfairly treated by plans of privatisation.",0,"crowd size=no report",1680035157
SRI6355,"09 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Matara,,Weligama,5.975,80.4296,1,"Hiru News",National,"On 9 September 2022, the staff of the Weligama local council and sanitation personnel protested in front of their office in Weligama (Matara, Southern) demanding the prompt arrest of the two individuals responsible for the assault on two Weligama local council employees engaged in waste pickup.",0,"crowd size=no report",1680035157
SRI6354,"08 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka); IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Hiru News",National,"On 8 September 2022, the Inter-University Students' Union (IUSF) and the Monks' Union staged a protest in Colombo (Colombo, Western), demanding the release of the convener of IUSF and the other detained members of the Union, arrested in connection with anti-government protests.",0,"crowd size=no report",1714518557
SRI6358,"07 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SYU: Socialist Youth Union",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Battaramulla South",6.8964,79.9181,1,Lankadeepa,National,"On 7 September 2022, activists from the Socialist Youth Union (SYU) and Galle Face protesters staged a protest in Battaramulla South (Colombo, Western) against the government's oppressive agenda and the economic hardships of the populace.",0,"crowd size=no report",1714518557
SRI6357,"05 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka); Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Vantharumoolai,7.7995,81.5773,1,Virakesari,National,"On 5 September 2022, the Eastern University Students' Union held a candlelight demonstration in front of the Eastern University in Vantharumoolai (Batticaloa, Eastern) to commemorate the 32nd anniversary of the murder of people who had taken refuge in the university and to demand justice for the (Tamil) victims. On September 5, 1990, more than 176 persons were slain while seeking refuge in the East University of Vandarmoola. At the 32nd memorial held in front of the Eastern University Arts Kalacha Faculty Students' Union, relatives of the deceased and university students assembled, lighted candles for the deceased, and observed a two-minute moment of silence.",0,"crowd size=no report",1680035157
